% Moku:Go PID Controller
% Input A
% Input B
% Control matrix: 1-1 = 0.5, 1-2 = 0, 2-1 = 0, 2-2 = 0
% Controller 1: PI controller: proportional gain +11.0 dB, integrator crossover 3.000 kHz, input offset -1.500 0 V, output offset 0.000 0 V
% Controller 2: PI controller: proportional gain -10.0 dB, integrator crossover 310.0 Hz, integrator saturation +40.0 dB, input offset 0.000 0 V, output offset 0.000 0 V
% Acquired 2023-06-02 T 20:14:02 -0700
% Time (s), Probe A (V), Probe B (V)
7.2233333333e-01, 4.0751354545e-01, 3.0022017159e+00
7.2266666667e-01, 4.0697377470e-01, 3.0016557894e+00
7.2300000000e-01, 4.0903741435e-01, 3.0023292863e+00
7.2333333333e-01, 4.0580277646e-01, 3.0018490211e+00
7.2366666667e-01, 4.0501489995e-01, 3.0014437973e+00
7.2400000000e-01, 4.0590836211e-01, 3.0025919314e+00
7.2433333333e-01, 4.0218149926e-01, 3.0016145166e+00
7.2466666667e-01, 4.0729252495e-01, 3.0019503271e+00
7.2500000000e-01, 3.9838018124e-01, 3.0018940460e+00
7.2533333333e-01, 3.9961795464e-01, 3.0018734096e+00
7.2566666667e-01, 4.0291139454e-01, 3.0019146824e+00
7.2600000000e-01, 3.9779468211e-01, 3.0020816496e+00
7.2633333333e-01, 4.0678816439e-01, 3.0023142781e+00
7.2666666667e-01, 4.0656016738e-01, 3.0017702276e+00
7.2700000000e-01, 4.0873748309e-01, 3.0020403768e+00
7.2733333333e-01, 4.1225030195e-01, 3.0021172943e+00
7.2766666667e-01, 4.1540257013e-01, 3.0020197404e+00
7.2800000000e-01, 4.1374298175e-01, 3.0015694918e+00
7.2833333333e-01, 3.9573127697e-01, 3.0012937145e+00
7.2866666667e-01, 4.0202707805e-01, 3.0026125678e+00
7.2900000000e-01, 4.0966360000e-01, 3.0020628892e+00
7.2933333333e-01, 4.0978941167e-01, 3.0018471451e+00
7.2966666667e-01, 4.1066862769e-01, 3.0021210463e+00
7.3000000000e-01, 4.0808643996e-01, 3.0016951862e+00
7.3033333333e-01, 4.0967749440e-01, 3.0022636251e+00
7.3066666667e-01, 4.0972562645e-01, 3.0017608474e+00
7.3100000000e-01, 4.1168368044e-01, 3.0021510629e+00
7.3133333333e-01, 4.0689445356e-01, 3.0020760215e+00
7.3166666667e-01, 4.0651672542e-01, 3.0015019545e+00
7.3200000000e-01, 4.1158178823e-01, 3.0022223523e+00
7.3233333333e-01, 4.0381417825e-01, 3.0019690874e+00
7.3266666667e-01, 4.0709372376e-01, 3.0015676157e+00
7.3300000000e-01, 4.1105919494e-01, 3.0023649310e+00
7.3333333333e-01, 4.0805091252e-01, 3.0019915999e+00
7.3366666667e-01, 4.0594893139e-01, 3.0014287890e+00
7.3400000000e-01, 4.1186624219e-01, 3.0023161541e+00
7.3433333333e-01, 4.0811100430e-01, 3.0022186002e+00
7.3466666667e-01, 4.0536988114e-01, 3.0014475494e+00
7.3500000000e-01, 4.0587471072e-01, 3.0019315667e+00
7.3533333333e-01, 4.0568188939e-01, 3.0018302608e+00
7.3566666667e-01, 3.9564456893e-01, 3.0015694918e+00
7.3600000000e-01, 3.9855588374e-01, 3.0022467408e+00
7.3633333333e-01, 4.0522847493e-01, 3.0023405426e+00
7.3666666667e-01, 4.2545360910e-01, 3.0023499227e+00
7.3700000000e-01, 4.1177496132e-01, 3.0022373606e+00
7.3733333333e-01, 4.0760582297e-01, 3.0009447718e+00
7.3766666667e-01, 4.1674012520e-01, 3.0023930716e+00
7.3800000000e-01, 4.0564882425e-01, 3.0020328727e+00
7.3833333333e-01, 4.1020753320e-01, 3.0015019545e+00
7.3866666667e-01, 4.1006987906e-01, 3.0021942118e+00
7.3900000000e-01, 4.0810543482e-01, 3.0020497570e+00
7.3933333333e-01, 4.0704142925e-01, 3.0016745498e+00
7.3966666667e-01, 4.0343088064e-01, 3.0021041620e+00
7.4000000000e-01, 4.0530392675e-01, 3.0016820539e+00
7.4033333333e-01, 4.0073595487e-01, 3.0019972280e+00
7.4066666667e-01, 3.9961232653e-01, 3.0018959220e+00
7.4100000000e-01, 4.0472024504e-01, 3.0021848316e+00
7.4133333333e-01, 4.0215376911e-01, 3.0018584013e+00
7.4166666667e-01, 4.0652041887e-01, 3.0021792035e+00
7.4200000000e-01, 4.0176765744e-01, 3.0017964921e+00
7.4233333333e-01, 4.0546954556e-01, 3.0021679472e+00
7.4266666667e-01, 3.9940068622e-01, 3.0014269130e+00
7.4300000000e-01, 4.0369317393e-01, 3.0025375263e+00
7.4333333333e-01, 4.0927039458e-01, 3.0018227566e+00
7.4366666667e-01, 4.0737260824e-01, 3.0023461707e+00
7.4400000000e-01, 4.1310366384e-01, 3.0016088885e+00
7.4433333333e-01, 4.1765234773e-01, 3.0022261044e+00
7.4466666667e-01, 4.1519221959e-01, 3.0022242283e+00
7.4500000000e-01, 3.9191254699e-01, 3.0003669526e+00
7.4533333333e-01, 3.9545116134e-01, 3.0029652626e+00
7.4566666667e-01, 4.0991551647e-01, 3.0017552193e+00
7.4600000000e-01, 4.0818510773e-01, 3.0024005757e+00
7.4633333333e-01, 4.0913778228e-01, 3.0017064424e+00
7.4666666667e-01, 4.1201181087e-01, 3.0019690874e+00
7.4700000000e-01, 4.0874387334e-01, 3.0022523689e+00
7.4733333333e-01, 4.0751993570e-01, 3.0016201447e+00
7.4766666667e-01, 4.1106118823e-01, 3.0016820539e+00
7.4800000000e-01, 4.1151231627e-01, 3.0024474766e+00
7.4833333333e-01, 4.0459050542e-01, 3.0017233267e+00
7.4866666667e-01, 4.1048729708e-01, 3.0016464092e+00
7.4900000000e-01, 4.0973553426e-01, 3.0024268402e+00
7.4933333333e-01, 4.0570451907e-01, 3.0017758557e+00
7.4966666667e-01, 4.0892954228e-01, 3.0015451033e+00
7.5000000000e-01, 4.0809025065e-01, 3.0023611790e+00
7.5033333333e-01, 4.0664341648e-01, 3.0015132107e+00
7.5066666667e-01, 4.1145333839e-01, 3.0022786334e+00
7.5100000000e-01, 4.0838379167e-01, 3.0018002442e+00
7.5133333333e-01, 4.0576947682e-01, 3.0018996741e+00
7.5166666667e-01, 4.0813885171e-01, 3.0018584013e+00
7.5200000000e-01, 4.0004035588e-01, 3.0016389051e+00
7.5233333333e-01, 4.0284033967e-01, 3.0020084842e+00
7.5266666667e-01, 3.9772222022e-01, 3.0017777318e+00
7.5300000000e-01, 4.0449060650e-01, 3.0026106918e+00
7.5333333333e-01, 4.2485292581e-01, 3.0025619148e+00
7.5366666667e-01, 4.1235260454e-01, 3.0016745498e+00
7.5400000000e-01, 4.1058109888e-01, 3.0012862103e+00
7.5433333333e-01, 4.1535396907e-01, 3.0022204763e+00
7.5466666667e-01, 4.0817971412e-01, 3.0023968236e+00
7.5500000000e-01, 4.0248084426e-01, 3.0009766644e+00
7.5533333333e-01, 4.0762722151e-01, 3.0023630550e+00
7.5566666667e-01, 4.0368479039e-01, 3.0019446990e+00
7.5600000000e-01, 4.0599647718e-01, 3.0016933101e+00
7.5633333333e-01, 4.0571430963e-01, 3.0020234925e+00
7.5666666667e-01, 4.0047577212e-01, 3.0017439631e+00
7.5700000000e-01, 4.0574983707e-01, 3.0021229224e+00
7.5733333333e-01, 4.0315340319e-01, 3.0020122363e+00
7.5766666667e-01, 4.0686056765e-01, 3.0018190045e+00
7.5800000000e-01, 4.0332734690e-01, 3.0019972280e+00
7.5833333333e-01, 4.0415075085e-01, 3.0021172943e+00
7.5866666667e-01, 4.0158960989e-01, 3.0014550536e+00
7.5900000000e-01, 4.0288600942e-01, 3.0023405426e+00
7.5933333333e-01, 4.0225507505e-01, 3.0019634593e+00
7.5966666667e-01, 4.0782836775e-01, 3.0020703934e+00
7.6000000000e-01, 4.0833313869e-01, 3.0021548150e+00
7.6033333333e-01, 4.0848509761e-01, 3.0021266745e+00
7.6066666667e-01, 4.1469618394e-01, 3.0020103602e+00
7.6100000000e-01, 4.1710530734e-01, 3.0023142781e+00
7.6133333333e-01, 4.1318574042e-01, 3.0015019545e+00
7.6166666667e-01, 3.9937084552e-01, 3.0012261772e+00
7.6200000000e-01, 4.0151058188e-01, 3.0027664027e+00
7.6233333333e-01, 4.1009631944e-01, 3.0016332770e+00
7.6266666667e-01, 4.1222526859e-01, 3.0021716993e+00
7.6300000000e-01, 4.0843819671e-01, 3.0021079141e+00
7.6333333333e-01, 4.0830640518e-01, 3.0019015501e+00
7.6366666667e-01, 4.1190687010e-01, 3.0018452690e+00
7.6400000000e-01, 4.1053472561e-01, 3.0016820539e+00
7.6433333333e-01, 4.0857039863e-01, 3.0022336085e+00
7.6466666667e-01, 4.1038059753e-01, 3.0018283847e+00
7.6500000000e-01, 4.0979005656e-01, 3.0019071782e+00
7.6533333333e-01, 4.0834005658e-01, 3.0020760215e+00
7.6566666667e-01, 4.1150539839e-01, 3.0020159883e+00
7.6600000000e-01, 4.0818628025e-01, 3.0018734096e+00
7.6633333333e-01, 4.0760083975e-01, 3.0018039963e+00
7.6666666667e-01, 4.1161256695e-01, 3.0024118319e+00
7.6700000000e-01, 3.9987590960e-01, 3.0013612518e+00
7.6733333333e-01, 4.1257333190e-01, 3.0020685173e+00
7.6766666667e-01, 4.0875636070e-01, 3.0021867076e+00
7.6800000000e-01, 4.0533523310e-01, 3.0016370290e+00
7.6833333333e-01, 4.0949622241e-01, 3.0020328727e+00
7.6866666667e-01, 4.0160866338e-01, 3.0017627235e+00
7.6900000000e-01, 3.9423496235e-01, 3.0016914341e+00
7.6933333333e-01, 4.0052402142e-01, 3.0022973937e+00
7.6966666667e-01, 4.0461483526e-01, 3.0022655011e+00
7.7000000000e-01, 4.2227818360e-01, 3.0024981296e+00
7.7033333333e-01, 4.1288580916e-01, 3.0020553851e+00
7.7066666667e-01, 4.0619070554e-01, 3.0009654081e+00
7.7100000000e-01, 4.1132031571e-01, 3.0025394024e+00
7.7133333333e-01, 4.0730811950e-01, 3.0019803436e+00
7.7166666667e-01, 4.0649462337e-01, 3.0017570954e+00
7.7200000000e-01, 4.0797252939e-01, 3.0018115004e+00
7.7233333333e-01, 4.0976349892e-01, 3.0020891537e+00
7.7266666667e-01, 3.9937354232e-01, 3.0017608474e+00
7.7300000000e-01, 4.0871227385e-01, 3.0020703934e+00
7.7333333333e-01, 4.0774523590e-01, 3.0020047321e+00
7.7366666667e-01, 4.0334663490e-01, 3.0015826240e+00
7.7400000000e-01, 4.0829462133e-01, 3.0020347487e+00
7.7433333333e-01, 4.0175704611e-01, 3.0019822197e+00
7.7466666667e-01, 4.0762686975e-01, 3.0020722694e+00
7.7500000000e-01, 4.0515771319e-01, 3.0018921700e+00
7.7533333333e-01, 4.0526236083e-01, 3.0017627235e+00
7.7566666667e-01, 4.0224886068e-01, 3.0019128063e+00
7.7600000000e-01, 4.0529044274e-01, 3.0018677815e+00
7.7633333333e-01, 4.0479036188e-01, 3.0024305923e+00
7.7666666667e-01, 4.0906877933e-01, 3.0017158226e+00
7.7700000000e-01, 4.1324524594e-01, 3.0023217822e+00
7.7733333333e-01, 4.1370522652e-01, 3.0021885836e+00
7.7766666667e-01, 4.1522657450e-01, 3.0017608474e+00
7.7800000000e-01, 4.1669381056e-01, 3.0015957563e+00
7.7833333333e-01, 3.9720853810e-01, 3.0014588056e+00
7.7866666667e-01, 4.0189036192e-01, 3.0023836914e+00
7.7900000000e-01, 4.0931706097e-01, 3.0017008143e+00
7.7933333333e-01, 4.1267405159e-01, 3.0022636251e+00
7.7966666667e-01, 4.0612064731e-01, 3.0019484510e+00
7.8000000000e-01, 4.1006173003e-01, 3.0016745498e+00
7.8033333333e-01, 4.1228600526e-01, 3.0024418485e+00
7.8066666667e-01, 4.1100179996e-01, 3.0018246327e+00
7.8100000000e-01, 4.0911655962e-01, 3.0020403768e+00
7.8133333333e-01, 4.0996188973e-01, 3.0017270788e+00
7.8166666667e-01, 4.1098855046e-01, 3.0018002442e+00
7.8200000000e-01, 4.1016444300e-01, 3.0023836914e+00
7.8233333333e-01, 4.0489723731e-01, 3.0015188388e+00
7.8266666667e-01, 4.1240665783e-01, 3.0021735754e+00
7.8300000000e-01, 4.0872417496e-01, 3.0022861375e+00
7.8333333333e-01, 4.0752093234e-01, 3.0016651696e+00
7.8366666667e-01, 4.1010124404e-01, 3.0020929058e+00
7.8400000000e-01, 4.0875073259e-01, 3.0019221865e+00
7.8433333333e-01, 4.1087522616e-01, 3.0016876820e+00
7.8466666667e-01, 4.0839850683e-01, 3.0021379307e+00
7.8500000000e-01, 4.0244138888e-01, 3.0016539134e+00
7.8533333333e-01, 3.9992439340e-01, 3.0017702276e+00
7.8566666667e-01, 3.9600582312e-01, 3.0015713678e+00
7.8600000000e-01, 3.9178614906e-01, 3.0018471451e+00
7.8633333333e-01, 4.0137040681e-01, 3.0030234197e+00
7.8666666667e-01, 4.2278395119e-01, 3.0018640294e+00
7.8700000000e-01, 4.1649717854e-01, 3.0023555509e+00
7.8733333333e-01, 4.1045516996e-01, 3.0016595415e+00
7.8766666667e-01, 4.0882460151e-01, 3.0013143509e+00
7.8800000000e-01, 4.1406208375e-01, 3.0024849973e+00
7.8833333333e-01, 4.0847958676e-01, 3.0020366247e+00
7.8866666667e-01, 4.0522319857e-01, 3.0014625577e+00
7.8900000000e-01, 4.1275841458e-01, 3.0022392366e+00
7.8933333333e-01, 4.0089705946e-01, 3.0020328727e+00
7.8966666667e-01, 4.1080821649e-01, 3.0017458391e+00
7.9000000000e-01, 4.0706781101e-01, 3.0022392366e+00
7.9033333333e-01, 4.0457836981e-01, 3.0014588056e+00
7.9066666667e-01, 4.0705901709e-01, 3.0021960878e+00
7.9100000000e-01, 4.0523568594e-01, 3.0019053022e+00
7.9133333333e-01, 4.0241999035e-01, 3.0016332770e+00
7.9166666667e-01, 4.0675404398e-01, 3.0022298564e+00
7.9200000000e-01, 4.0582165407e-01, 3.0019296907e+00
7.9233333333e-01, 4.0373843330e-01, 3.0016314009e+00
7.9266666667e-01, 4.0592806049e-01, 3.0022467408e+00
7.9300000000e-01, 4.0671558524e-01, 3.0021360546e+00
7.9333333333e-01, 4.0755288358e-01, 3.0015938802e+00
7.9366666667e-01, 4.1193876271e-01, 3.0020610132e+00
7.9400000000e-01, 4.1439801146e-01, 3.0024287163e+00
7.9433333333e-01, 4.1555452905e-01, 3.0020741454e+00
7.9466666667e-01, 4.1245959722e-01, 3.0010366975e+00
7.9500000000e-01, 3.9927833349e-01, 3.0017233267e+00
7.9533333333e-01, 4.0106197476e-01, 3.0025318982e+00
7.9566666667e-01, 4.0940359313e-01, 3.0017158226e+00
7.9600000000e-01, 4.0939028500e-01, 3.0022861375e+00
7.9633333333e-01, 4.0953661581e-01, 3.0019672114e+00
7.9666666667e-01, 4.1022377264e-01, 3.0019015501e+00
7.9700000000e-01, 4.0895041318e-01, 3.0021735754e+00
7.9733333333e-01, 4.0805824079e-01, 3.0019221865e+00
7.9766666667e-01, 4.1084169201e-01, 3.0018283847e+00
7.9800000000e-01, 4.0752128410e-01, 3.0021773274e+00
7.9833333333e-01, 4.0958287183e-01, 3.0016933101e+00
7.9866666667e-01, 4.1019094201e-01, 3.0019615833e+00
7.9900000000e-01, 4.0925778996e-01, 3.0019690874e+00
7.9933333333e-01, 4.0775227104e-01, 3.0018321368e+00
7.9966666667e-01, 4.0749384707e-01, 3.0017683516e+00
8.0000000000e-01, 4.0664675817e-01, 3.0023180301e+00
8.0033333333e-01, 4.0714009702e-01, 3.0016426572e+00
8.0066666667e-01, 4.0792639063e-01, 3.0023330384e+00
8.0100000000e-01, 4.0180265724e-01, 3.0017852359e+00
8.0133333333e-01, 4.0562936038e-01, 3.0016557894e+00
8.0166666667e-01, 4.0017021275e-01, 3.0021566910e+00
8.0200000000e-01, 4.0013110912e-01, 3.0017101945e+00
8.0233333333e-01, 3.9498602166e-01, 3.0017045663e+00
8.0266666667e-01, 3.9185474162e-01, 3.0019728395e+00
8.0300000000e-01, 4.0469069747e-01, 3.0028789649e+00
8.0333333333e-01, 4.2135751891e-01, 3.0021229224e+00
8.0366666667e-01, 4.1928086426e-01, 3.0020272445e+00
8.0400000000e-01, 4.0973529976e-01, 3.0019221865e+00
8.0433333333e-01, 4.1143522291e-01, 3.0014513015e+00
8.0466666667e-01, 4.1268419391e-01, 3.0020385008e+00
8.0500000000e-01, 4.1187919857e-01, 3.0023199062e+00
8.0533333333e-01, 4.0427849718e-01, 3.0014137808e+00
8.0566666667e-01, 4.1000802850e-01, 3.0020291206e+00
8.0600000000e-01, 4.0907704561e-01, 3.0021660712e+00
8.0633333333e-01, 4.0629359439e-01, 3.0018771617e+00
8.0666666667e-01, 4.0472376260e-01, 3.0016989382e+00
8.0700000000e-01, 4.0777970806e-01, 3.0020422528e+00
8.0733333333e-01, 4.0629975013e-01, 3.0021942118e+00
8.0766666667e-01, 4.0646701047e-01, 3.0017345829e+00
8.0800000000e-01, 4.0910489302e-01, 3.0022561209e+00
8.0833333333e-01, 4.0289181341e-01, 3.0016933101e+00
8.0866666667e-01, 4.0707291148e-01, 3.0015995083e+00
8.0900000000e-01, 3.9881348694e-01, 3.0025487826e+00
8.0933333333e-01, 4.0419102699e-01, 3.0014625577e+00
8.0966666667e-01, 4.1084175064e-01, 3.0025450305e+00
8.1000000000e-01, 4.0483579713e-01, 3.0019109303e+00
8.1033333333e-01, 4.0787274772e-01, 3.0014700618e+00
8.1066666667e-01, 4.1691752786e-01, 3.0026876092e+00
8.1100000000e-01, 4.1591601775e-01, 3.0023724352e+00
8.1133333333e-01, 4.0906567214e-01, 3.0006089613e+00
8.1166666667e-01, 3.9911951531e-01, 3.0017570954e+00
8.1200000000e-01, 3.9696957801e-01, 3.0026782291e+00
8.1233333333e-01, 4.1059493465e-01, 3.0018133764e+00
8.1266666667e-01, 4.0973535838e-01, 3.0023386665e+00
8.1300000000e-01, 4.0934297372e-01, 3.0017383350e+00
8.1333333333e-01, 4.0976226777e-01, 3.0018471451e+00
8.1366666667e-01, 4.1150152906e-01, 3.0022392366e+00
8.1400000000e-01, 4.0312666967e-01, 3.0017458391e+00
8.1433333333e-01, 4.1077321670e-01, 3.0018039963e+00
8.1466666667e-01, 4.1054305052e-01, 3.0020854017e+00
8.1500000000e-01, 4.0581497069e-01, 3.0019390709e+00
8.1533333333e-01, 4.1041284190e-01, 3.0017833599e+00
8.1566666667e-01, 4.0338392111e-01, 3.0019728395e+00
8.1600000000e-01, 4.0604073990e-01, 3.0020291206e+00
8.1633333333e-01, 4.0228825744e-01, 3.0018396409e+00
8.1666666667e-01, 4.0333989289e-01, 3.0019540791e+00
8.1700000000e-01, 4.0699464561e-01, 3.0020891537e+00
8.1733333333e-01, 4.0629441515e-01, 3.0020910298e+00
8.1766666667e-01, 4.0490990056e-01, 3.0017345829e+00
8.1800000000e-01, 4.0649520964e-01, 3.0019240626e+00
8.1833333333e-01, 4.0170908994e-01, 3.0020366247e+00
8.1866666667e-01, 4.0102926138e-01, 3.0015901281e+00
8.1900000000e-01, 4.0053744680e-01, 3.0020778975e+00
8.1933333333e-01, 3.9358761267e-01, 3.0019840957e+00
8.1966666667e-01, 4.0683354101e-01, 3.0022861375e+00
8.2000000000e-01, 4.2524507597e-01, 3.0026538406e+00
8.2033333333e-01, 4.1175409042e-01, 3.0019090543e+00
8.2066666667e-01, 4.0786805763e-01, 3.0010854745e+00
8.2100000000e-01, 4.1462125975e-01, 3.0021979638e+00
8.2133333333e-01, 4.1462090799e-01, 3.0024362204e+00
8.2166666667e-01, 4.0905125012e-01, 3.0016895581e+00
8.2200000000e-01, 4.0726649495e-01, 3.0016426572e+00
8.2233333333e-01, 4.0830499815e-01, 3.0019784676e+00
8.2266666667e-01, 4.1091339176e-01, 3.0021660712e+00
8.2300000000e-01, 4.0692675655e-01, 3.0020066081e+00
8.2333333333e-01, 4.0253413541e-01, 3.0013856402e+00
8.2366666667e-01, 4.1006876516e-01, 3.0025018817e+00
8.2400000000e-01, 4.0504221972e-01, 3.0019428229e+00
8.2433333333e-01, 4.0942346739e-01, 3.0017120705e+00
8.2466666667e-01, 4.0839709980e-01, 3.0020797736e+00
8.2500000000e-01, 4.0644830873e-01, 3.0017964921e+00
8.2533333333e-01, 4.0303579918e-01, 3.0017083184e+00
8.2566666667e-01, 4.0452531317e-01, 3.0023255343e+00
8.2600000000e-01, 4.0608388873e-01, 3.0016407811e+00
8.2633333333e-01, 4.0872282656e-01, 3.0025394024e+00
8.2666666667e-01, 4.0803215216e-01, 3.0014325411e+00
8.2700000000e-01, 4.1390977308e-01, 3.0025262701e+00
8.2733333333e-01, 4.1271907645e-01, 3.0022186002e+00
8.2766666667e-01, 4.1124656404e-01, 3.0013406154e+00
8.2800000000e-01, 4.2204444123e-01, 3.0020460049e+00
8.2833333333e-01, 3.8643657366e-01, 3.0005451761e+00
8.2866666667e-01, 3.9508580332e-01, 3.0029952791e+00
8.2900000000e-01, 4.1114015762e-01, 3.0022542449e+00
8.2933333333e-01, 4.1243913670e-01, 3.0021004100e+00
8.2966666667e-01, 4.0483052078e-01, 3.0015132107e+00
8.3000000000e-01, 4.1247331573e-01, 3.0022711292e+00
8.3033333333e-01, 4.0807160755e-01, 3.0022129721e+00
8.3066666667e-01, 4.0669864229e-01, 3.0014700618e+00
8.3100000000e-01, 4.0923721219e-01, 3.0018527732e+00
8.3133333333e-01, 4.0365324954e-01, 3.0020722694e+00
8.3166666667e-01, 4.0463904785e-01, 3.0018865418e+00
8.3200000000e-01, 4.0688009015e-01, 3.0018771617e+00
8.3233333333e-01, 4.0586204747e-01, 3.0021379307e+00
8.3266666667e-01, 4.0622851939e-01, 3.0018527732e+00
8.3300000000e-01, 4.0563739216e-01, 3.0021716993e+00
8.3333333333e-01, 4.0664728581e-01, 3.0018115004e+00
8.3366666667e-01, 4.0603517042e-01, 3.0018396409e+00
8.3400000000e-01, 4.0709290299e-01, 3.0021829555e+00
8.3433333333e-01, 4.1010388221e-01, 3.0018715336e+00
8.3466666667e-01, 4.0210223674e-01, 3.0020291206e+00
8.3500000000e-01, 4.0261550848e-01, 3.0013931444e+00
8.3533333333e-01, 4.0025850370e-01, 3.0023067739e+00
8.3566666667e-01, 3.9844027302e-01, 3.0016032604e+00
8.3600000000e-01, 3.9881424908e-01, 3.0019334427e+00
8.3633333333e-01, 4.0279496305e-01, 3.0026050636e+00
8.3666666667e-01, 4.2321667063e-01, 3.0023930716e+00
8.3700000000e-01, 4.1904782541e-01, 3.0021679472e+00
8.3733333333e-01, 4.1120863294e-01, 3.0016314009e+00
8.3766666667e-01, 4.1134060035e-01, 3.0012937145e+00
8.3800000000e-01, 4.1454305249e-01, 3.0024043278e+00
8.3833333333e-01, 4.0653478227e-01, 3.0021735754e+00
8.3866666667e-01, 4.1220621510e-01, 3.0017495912e+00
8.3900000000e-01, 4.1032191278e-01, 3.0018058723e+00
8.3933333333e-01, 4.0843749320e-01, 3.0023161541e+00
8.3966666667e-01, 4.0445103386e-01, 3.0011586399e+00
8.4000000000e-01, 4.0999495487e-01, 3.0025394024e+00
8.4033333333e-01, 4.0510055272e-01, 3.0016295249e+00
8.4066666667e-01, 4.0622887114e-01, 3.0018452690e+00
8.4100000000e-01, 4.0907669385e-01, 3.0024268402e+00
8.4133333333e-01, 4.0457637652e-01, 3.0018002442e+00
8.4166666667e-01, 4.0817121333e-01, 3.0017083184e+00
8.4200000000e-01, 4.0666850847e-01, 3.0019859718e+00
8.4233333333e-01, 4.0227952215e-01, 3.0020722694e+00
8.4266666667e-01, 4.0607697085e-01, 3.0019071782e+00
8.4300000000e-01, 4.0833126266e-01, 3.0021191703e+00
8.4333333333e-01, 4.0807143167e-01, 3.0019653354e+00
8.4366666667e-01, 4.1204581402e-01, 3.0021754514e+00
8.4400000000e-01, 4.1442908331e-01, 3.0020328727e+00
8.4433333333e-01, 4.1916050483e-01, 3.0022767573e+00
8.4466666667e-01, 4.1526010864e-01, 3.0018527732e+00
8.4500000000e-01, 3.9288914100e-01, 3.0004007213e+00
8.4533333333e-01, 3.9490435546e-01, 3.0029333700e+00
8.4566666667e-01, 4.1231203526e-01, 3.0019353188e+00
8.4600000000e-01, 4.0710064164e-01, 3.0022373606e+00
8.4633333333e-01, 4.0275275224e-01, 3.0014025245e+00
8.4666666667e-01, 4.0637356042e-01, 3.0020047321e+00
8.4700000000e-01, 4.0707320461e-01, 3.0020291206e+00
8.4733333333e-01, 4.0821225162e-01, 3.0021210463e+00
8.4766666667e-01, 4.0416968708e-01, 3.0017064424e+00
8.4800000000e-01, 4.0913027813e-01, 3.0021679472e+00
8.4833333333e-01, 4.0631475842e-01, 3.0016895581e+00
8.4866666667e-01, 4.0760629198e-01, 3.0017383350e+00
8.4900000000e-01, 4.0642128209e-01, 3.0023911955e+00
8.4933333333e-01, 4.0628749727e-01, 3.0016407811e+00
8.4966666667e-01, 4.0821049284e-01, 3.0019953519e+00
8.5000000000e-01, 4.0370577855e-01, 3.0020122363e+00
8.5033333333e-01, 4.0865048192e-01, 3.0019728395e+00
8.5066666667e-01, 4.1101329068e-01, 3.0019709635e+00
8.5100000000e-01, 4.0638921360e-01, 3.0020009800e+00
8.5133333333e-01, 4.0341288242e-01, 3.0015638636e+00
8.5166666667e-01, 4.0590707234e-01, 3.0018846658e+00
8.5200000000e-01, 4.0152629368e-01, 3.0020009800e+00
8.5233333333e-01, 3.9808869214e-01, 3.0017233267e+00
8.5266666667e-01, 3.9906675180e-01, 3.0021416827e+00
8.5300000000e-01, 4.0563733353e-01, 3.0024493527e+00
8.5333333333e-01, 4.2469944261e-01, 3.0025750471e+00
8.5366666667e-01, 4.1413413526e-01, 3.0015619876e+00
8.5400000000e-01, 4.1120716728e-01, 3.0010798463e+00
8.5433333333e-01, 4.1647918031e-01, 3.0026951134e+00
8.5466666667e-01, 4.0817877610e-01, 3.0020985339e+00
8.5500000000e-01, 4.0907974241e-01, 3.0013574997e+00
8.5533333333e-01, 4.1203385429e-01, 3.0020047321e+00
8.5566666667e-01, 4.0612316824e-01, 3.0023161541e+00
8.5600000000e-01, 4.0536454616e-01, 3.0016107645e+00
8.5633333333e-01, 4.0970979739e-01, 3.0019296907e+00
8.5666666667e-01, 4.0916199487e-01, 3.0021454348e+00
8.5700000000e-01, 4.0706740063e-01, 3.0016464092e+00
8.5733333333e-01, 4.0682134678e-01, 3.0020516330e+00
8.5766666667e-01, 4.0842494721e-01, 3.0022373606e+00
8.5800000000e-01, 4.0594740711e-01, 3.0017402110e+00
8.5833333333e-01, 4.0815860872e-01, 3.0021154182e+00
8.5866666667e-01, 4.0285458582e-01, 3.0015544835e+00
8.5900000000e-01, 4.0542844864e-01, 3.0023874435e+00
8.5933333333e-01, 4.0363941377e-01, 3.0017383350e+00
8.5966666667e-01, 4.0997168030e-01, 3.0020891537e+00
8.6000000000e-01, 4.0835236806e-01, 3.0019747155e+00
8.6033333333e-01, 4.1178522089e-01, 3.0019578312e+00
8.6066666667e-01, 4.1280461197e-01, 3.0024624849e+00
8.6100000000e-01, 4.1082738724e-01, 3.0014156568e+00
8.6133333333e-01, 4.1597405761e-01, 3.0017083184e+00
8.6166666667e-01, 3.8960789534e-01, 3.0011980366e+00
8.6200000000e-01, 3.9298200478e-01, 3.0027363862e+00
8.6233333333e-01, 4.0858587592e-01, 3.0018058723e+00
8.6266666667e-01, 4.0966975575e-01, 3.0025656669e+00
8.6300000000e-01, 4.0352087175e-01, 3.0013574997e+00
8.6333333333e-01, 4.0914411390e-01, 3.0023424186e+00
8.6366666667e-01, 4.0765284113e-01, 3.0018771617e+00
8.6400000000e-01, 4.0869046493e-01, 3.0017739797e+00
8.6433333333e-01, 4.1060068001e-01, 3.0022711292e+00
8.6466666667e-01, 4.0654932155e-01, 3.0015920042e+00
8.6500000000e-01, 4.1050881287e-01, 3.0020028561e+00
